"id","latinsknavnid","projectid","phylum","class","subclass","order","underorder","family","old_description","genus","species","species_latin","stadium","indetermined","alien","blacklist_cat","native","last_updated_by","last_updated","autorstring"
"d626f632-2390-11e8-b8e2-001cc4ddf696",5372,"d626f6d2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Carabidae (løpebiller)","orden Coleoptera (biller)","Acupalpus","parvulus","Acupalpus parvulus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d626fcd6-2390-11e8-b8e2-001cc4ddf696",11028,"d626fd76-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Hydrophilidae (vannkjær)","orden Coleoptera (biller)","Megasternum","concinnum","Megasternum concinnum","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6270370-2390-11e8-b8e2-001cc4ddf696",10913,"d6270410-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Helophoridae (furevannkjær)","orden Coleoptera (biller)","Helophorus","brevipalpis","Helophorus brevipalpis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627065e-2390-11e8-b8e2-001cc4ddf696",10925,"d62706fe-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Helophoridae (furevannkjær)","orden Coleoptera (biller)","Helophorus","obscurus","Helophorus obscurus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627092e-2390-11e8-b8e2-001cc4ddf696",13365,"d62709e2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Histeridae (stumpbiller)","orden Coleoptera (biller)","Paralister","purpurascens","Paralister purpurascens","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6270c08-2390-11e8-b8e2-001cc4ddf696",11327,"d6270ca8-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Ptiliidae (fjærvinger)","orden Coleoptera (biller)","Ptenidium","nitidum","Ptenidium nitidum","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6271860-2390-11e8-b8e2-001cc4ddf696",11184,"d62718f6-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Leiodiidae (mycelbiller)","orden Coleoptera (biller)","Agathidium","marginatum","Agathidium marginatum","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627208a-2390-11e8-b8e2-001cc4ddf696",13453,"d6272120-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae, Pselaphinae (køllebiller)","orden Coleoptera (biller)","Euplectus","karsteni","Euplectus karsteni","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62728f0-2390-11e8-b8e2-001cc4ddf696",12218,"d6272990-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Micropeplus","porcatus","Micropeplus porcatus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6272bb6-2390-11e8-b8e2-001cc4ddf696",12615,"d6272c56-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Proteinus","laevigatus","Proteinus laevigatus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6272e72-2390-11e8-b8e2-001cc4ddf696",12607,"d6272f12-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Metopsia","clypeata","Metopsia clypeata","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627312e-2390-11e8-b8e2-001cc4ddf696",12233,"d62731c4-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Anthobium","melanocephalum","Anthobium melanocephalum","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62733e0-2390-11e8-b8e2-001cc4ddf696",12332,"d6273480-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Omalium","rivulare","Omalium rivulare","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627369c-2390-11e8-b8e2-001cc4ddf696",12261,"d627373c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Lesteva","longoelytrata","Lesteva longoelytrata","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62700aa-2390-11e8-b8e2-001cc4ddf696",169734,"d627014a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Helophoridae (furevannkjær)","orden Coleoptera (biller)","Helophorus","porculus","Helophorus porculus","adult",f,t,"LO",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d6273958-2390-11e8-b8e2-001cc4ddf696",12454,"d62739ee-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Bledius","opacus","Bledius opacus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6273c14-2390-11e8-b8e2-001cc4ddf696",12446,"d6273cb4-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Bledius","gallicus","Bledius gallicus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62741c8-2390-11e8-b8e2-001cc4ddf696",12491,"d627425e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Carpelimus","zealandicus","Carpelimus zealandicus","adult",f,t,"PH",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d6273f02-2390-11e8-b8e2-001cc4ddf696",12471,"d6273fa2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Carpelimus","corticinus","Carpelimus corticinus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6274a2e-2390-11e8-b8e2-001cc4ddf696",12396,"d6274ace-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Anotylus","nitidulus","Anotylus nitidulus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6274772-2390-11e8-b8e2-001cc4ddf696",169737,"d6274812-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Platystethus","degener","Platystethus degener","adult",f,t,"LO",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d62757d0-2390-11e8-b8e2-001cc4ddf696",12972,"d6275870-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Gyrohypnus","angustatus","Gyrohypnus angustatus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6276018-2390-11e8-b8e2-001cc4ddf696",13000,"d62760b8-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Xantholinus","longiventris","Xantholinus longiventris","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62765ae-2390-11e8-b8e2-001cc4ddf696",12782,"d6276644-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Gabrius","appendiculatus","Gabrius appendiculatus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6276860-2390-11e8-b8e2-001cc4ddf696",12786,"d62768f6-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Gabrius","breviventer","Gabrius breviventer","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6276dce-2390-11e8-b8e2-001cc4ddf696",12837,"d6276e6e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Philonthus","cognatus","Philonthus cognatus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627733c-2390-11e8-b8e2-001cc4ddf696",13045,"d62773dc-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Stenus","argus","Stenus argus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62779ae-2390-11e8-b8e2-001cc4ddf696",13010,"d6277a4e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Stenus","impressus","Stenus impressus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6277df0-2390-11e8-b8e2-001cc4ddf696",13074,"d6277e90-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Stenus","juno","Stenus juno","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62780c0-2390-11e8-b8e2-001cc4ddf696",13215,"d6278156-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Tachyporus","dispar","Tachyporus dispar","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627837c-2390-11e8-b8e2-001cc4ddf696",13219,"d6278430-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Tachyporus","nitidulus","Tachyporus nitidulus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6278656-2390-11e8-b8e2-001cc4ddf696",13221,"d62786f6-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Tachyporus","obtusus","Tachyporus obtusus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62790ce-2390-11e8-b8e2-001cc4ddf696",11529,"d627916e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Acrotona","exigua","Acrotona exigua","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6279d4e-2390-11e8-b8e2-001cc4ddf696",125315,"d6279dee-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Acrotona","orbata","Acrotona orbata","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627b356-2390-11e8-b8e2-001cc4ddf696",11555,"d627b3ec-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Aloconota","gregaria","Aloconota gregaria","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627b608-2390-11e8-b8e2-001cc4ddf696",11569,"d627b69e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Amischa","analis","Amischa analis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627b8ec-2390-11e8-b8e2-001cc4ddf696",11572,"d627b98c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Amischa","decipiens","Amischa decipiens","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6276b1c-2390-11e8-b8e2-001cc4ddf696",12802,"d6276bb2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Gabronthus","thermarum","Gabronthus thermarum","adult",f,t,"LO",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d627708a-2390-11e8-b8e2-001cc4ddf696",169738,"d627712a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Rabigus","pullus","Rabigus pullus","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d627bbbc-2390-11e8-b8e2-001cc4ddf696",11573,"d627bc52-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Amischa","nigrofusca","Amischa nigrofusca","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627be78-2390-11e8-b8e2-001cc4ddf696",11571,"d627bf18-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Amischa","bifoveolata","Amischa bifoveolata","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6274fa6-2390-11e8-b8e2-001cc4ddf696",12576,"d6275046-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Scopaeus","laevigatus","Scopaeus laevigatus","adult",f,f,"",t,"jens.astrom","2018-11-24 11:10:04.097679",""
"d627da48-2390-11e8-b8e2-001cc4ddf696",11984,"d627dade-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Oligota","pusillima","Oligota pusillima","adult",f,f,"",t,"jens.astrom","2018-11-24 11:12:18.761843",""
"d627dfca-2390-11e8-b8e2-001cc4ddf696",12116,"d627e06a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Oxypoda","exoleta","Oxypoda exoleta","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627f212-2390-11e8-b8e2-001cc4ddf696",11829,"d627f2a8-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Schistoglossa","curtipennis","Schistoglossa curtipennis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6280284-2390-11e8-b8e2-001cc4ddf696",10055,"d6280324-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Byrrhidae (pillebiller)","orden Coleoptera (biller)","Simplocaria","semistriata","Simplocaria semistriata","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6280536-2390-11e8-b8e2-001cc4ddf696",10047,"d62805cc-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Byrrhidae (pillebiller)","orden Coleoptera (biller)","Morychus","aeneus","Morychus aeneus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62807e8-2390-11e8-b8e2-001cc4ddf696",7934,"d628087e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Monotomidae (smalbiller)","orden Coleoptera (biller)","Monotoma","brevicollis","Monotoma brevicollis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6280aa4-2390-11e8-b8e2-001cc4ddf696",7564,"d6280b44-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Corylophidae (punktbiller)","orden Coleoptera (biller)","Sericoderus","lateralis","Sericoderus lateralis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6280d60-2390-11e8-b8e2-001cc4ddf696",7622,"d6280e00-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Cryptophagidae (fuktbiller)","orden Coleoptera (biller)","Atomaria","fuscipes","Atomaria fuscipes","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628104e-2390-11e8-b8e2-001cc4ddf696",7621,"d62810ee-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Cryptophagidae (fuktbiller)","orden Coleoptera (biller)","Atomaria","fuscata","Atomaria fuscata","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628131e-2390-11e8-b8e2-001cc4ddf696",7639,"d62813b4-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Cryptophagidae (fuktbiller)","orden Coleoptera (biller)","Atomaria","rhenonum","Atomaria rhenonum","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62819ae-2390-11e8-b8e2-001cc4ddf696",7601,"d6281a62-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Cryptophagidae (fuktbiller)","orden Coleoptera (biller)","Atomaria","nigrirostris","Atomaria nigrirostris","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6281c92-2390-11e8-b8e2-001cc4ddf696",7616,"d6281d32-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Cryptophagidae (fuktbiller)","orden Coleoptera (biller)","Atomaria","atricapilla","Atomaria atricapilla","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627f4ce-2390-11e8-b8e2-001cc4ddf696",11954,"d627f564-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Staphylinidae (kortvinger)","orden Coleoptera (biller)","Thecturota","marchii","Thecturota marchii","adult",f,t,"LO",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d627f78a-2390-11e8-b8e2-001cc4ddf696",10669,"d627f82a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Scarabaeidae (skarabider)","orden Coleoptera (biller)","Pleurophorus","caesus","Pleurophorus caesus","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d6281f58-2390-11e8-b8e2-001cc4ddf696",7652,"d6281ff8-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Cryptophagidae (fuktbiller)","orden Coleoptera (biller)","Ephistemus","globulus","Ephistemus globulus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628220a-2390-11e8-b8e2-001cc4ddf696",8112,"d62822b4-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Phalacridae (glattbiller)","orden Coleoptera (biller)","Olibrus","aeneus","Olibrus aeneus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d627fa46-2390-11e8-b8e2-001cc4ddf696",10523,"d627fae6-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Clambidae (dvergbiller)","orden Coleoptera (biller)","Clambus","simsoni","Clambus simsoni","adult",f,t,"LO",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d627fd0c-2390-11e8-b8e2-001cc4ddf696",10155,"d627fda2-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Cantharidae (bløtvinger)","orden Coleoptera (biller)","Cantharis","cryptica","Cantharis cryptica","adult",f,t,"LO",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d627ffc8-2390-11e8-b8e2-001cc4ddf696",10059,"d6280068-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Byrrhidae (pillebiller)","orden Coleoptera (biller)","Chaetophora","spinosa","Chaetophora spinosa","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d62824da-2390-11e8-b8e2-001cc4ddf696",7881,"d628257a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Latridiidae (muggbiller)","orden Coleoptera (biller)","Adistemia","watsoni","Adistemia watsoni","adult",f,t,"LO",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d6283088-2390-11e8-b8e2-001cc4ddf696",7870,"d6283128-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Latridiidae (muggbiller)","orden Coleoptera (biller)","Cortinicara","gibbosa","Cortinicara gibbosa","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6284eb0-2390-11e8-b8e2-001cc4ddf696",7205,"d6284f50-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Chrysomelidae (bladbiller)","orden Coleoptera (biller)","Lochmaea","suturalis","Lochmaea suturalis","adult",f,f,"",t,"jens.astrom","2018-11-17 13:55:39.848092","(lyngbladbille)"
"d628334e-2390-11e8-b8e2-001cc4ddf696",14910,"d62833ee-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Latridiidae (muggbiller)","orden Coleoptera (biller)","Corticarina","fuscula","Corticarina fuscula","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62838d0-2390-11e8-b8e2-001cc4ddf696",7922,"d628397a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Latridiidae (muggbiller)","orden Coleoptera (biller)","Stephostethus","lardarius","Stephostethus lardarius","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62840e6-2390-11e8-b8e2-001cc4ddf696",7447,"d6284186-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Coccinellidae (marihøner)","orden Coleoptera (biller)","Adalia","decempunctata","Adalia decempunctata","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62843a2-2390-11e8-b8e2-001cc4ddf696",7466,"d6284442-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Coccinellidae (marihøner)","orden Coleoptera (biller)","Coccinella","undecimpunctata","Coccinella undecimpunctata","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6288dbc-2390-11e8-b8e2-001cc4ddf696",170119,"d6288e5c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Heteroptera","Tingidae (netteger)","orden Hemiptera (nebbmunner), Heteroptera (teger)","Campylosteira","serena","Campylosteira serena","adult",f,t,"NR",f,"jens.astrom","2018-11-24 10:54:32.390848",""
"d628465e-2390-11e8-b8e2-001cc4ddf696",9419,"d62846fe-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Ciidae (kjukeborere)","orden Coleoptera (biller)","Cis","micans","Cis micans","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6282d86-2390-11e8-b8e2-001cc4ddf696",169210,"d6282e30-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Latridiidae (muggbiller)","orden Coleoptera (biller)","Corticarina","cavicollis","Corticarina cavicollis","adult",f,t,"LO",f,"jens.astrom","2018-11-26 08:52:30.762578",""
"d6285176-2390-11e8-b8e2-001cc4ddf696",6755,"d6285216-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Chrysomelidae (bladbiller)","orden Coleoptera (biller)","Chaetocnema","concinna","Chaetocnema concinna","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628543c-2390-11e8-b8e2-001cc4ddf696",6757,"d62854dc-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Chrysomelidae (bladbiller)","orden Coleoptera (biller)","Chaetocnema","hortensis","Chaetocnema hortensis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6285860-2390-11e8-b8e2-001cc4ddf696",8233,"d628590a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Apionidae (spissnutebiller)","orden Coleoptera (biller)","Perapion","marchicum","Perapion marchicum","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6285b3a-2390-11e8-b8e2-001cc4ddf696",8346,"d6285bd0-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Apionidae (spissnutebiller)","orden Coleoptera (biller)","Protapion","fulvipes","Protapion fulvipes","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6285df6-2390-11e8-b8e2-001cc4ddf696",8434,"d6285e8c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Curculionidae (snutebiller)","orden Coleoptera (biller)","Ceutorhynchus","hirtulus","Ceutorhynchus hirtulus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62860a8-2390-11e8-b8e2-001cc4ddf696",8558,"d628613e-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Curculionidae (snutebiller)","orden Coleoptera (biller)","Rhinoncus","perpendicularis","Rhinoncus perpendicularis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d628635a-2390-11e8-b8e2-001cc4ddf696",8721,"d62863fa-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Curculionidae (snutebiller)","orden Coleoptera (biller)","Mecinus","pascuorum","Mecinus pascuorum","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6286616-2390-11e8-b8e2-001cc4ddf696",8798,"d62866ac-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Curculionidae (snutebiller)","orden Coleoptera (biller)","Tychius","picirostris","Tychius picirostris","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62868fa-2390-11e8-b8e2-001cc4ddf696",8869,"d628699a-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Curculionidae (snutebiller)","orden Coleoptera (biller)","Otiorhynchus","ovatus","Otiorhynchus ovatus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6286bb6-2390-11e8-b8e2-001cc4ddf696",8931,"d6286c4c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Coleoptera","","Curculionidae (snutebiller)","orden Coleoptera (biller)","Barypeithes","pellucidus","Barypeithes pellucidus","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d62882cc-2390-11e8-b8e2-001cc4ddf696",109856,"d628836c-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Heteroptera","Miridae (bladteger)","orden Hemiptera (nebbmunner), Heteroptera (teger)","Lygus","rugulipennis","Lygus rugulipennis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
"d6288592-2390-11e8-b8e2-001cc4ddf696",110365,"d6288628-2390-11e8-b8e2-001cc4ddf696","Arthropoda","Insecta","","Hemiptera","Heteroptera","Lygaeidae (frøteger)","orden Hemiptera (nebbmunner), Heteroptera (teger)","Scolopostethus","affinis","Scolopostethus affinis","adult",f,f,"",t,"jens.astrom","2018-06-26 10:18:18.509006",""
